Creditos;saldo_actual;saldo_vencido;Promedio de limite_credito;Promedio de credito_maximo;Promedio de cantidad_cuotas;Promedio de valor_cuota;coaching_impacto;Comunicaciones_saldo_actual;Comunicaciones_pagos_vencidos;Consumo_saldo_actual;perfil_usuario_Alto;perfil_usuario_Joven;perfil_usuario_Sin registro
2;38168000;0.0;0.0;19923500.0;55;604000.0;0;0.0;0;38168000.0;0;0;1
3;24980000;4811000.0;0.0;10544333.3333333;57;380000.0;0;0.0;0;15065000.0;0;0;0
1;23881000;0.0;0.0;23722000.0;60;668000.0;0;0.0;0;23881000.0;0;0;0
1;5346000;0.0;0.0;6388000.0;72;284000.0;0;0.0;0;5346000.0;0;0;0
2;71661000;0.0;16318500.0;53000000.0;36;1869500.0;0;0.0;0;57136000.0;1;0;0
1;9336000;0.0;0.0;9400000.0;0;0.0;0;0.0;0;9336000.0;0;0;1
3;97550000;0.0;0.0;32674666.6666666;167;469666.666666666;0;0.0;0;97550000.0;0;0;0
1;46797000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
5;44377000;0.0;9000000.0;3650800.0;60;252800.0;0;0.0;0;17142000.0;0;0;1
1;5210000;0.0;0.0;8120000.0;24;538000.0;0;0.0;0;0.0;0;0;1
2;22369000;0.0;0.0;13965000.0;46;338500.0;0;0.0;0;22369000.0;1;0;0
1;5298000;0.0;0.0;5298000.0;24;283000.0;0;0.0;0;5298000.0;0;0;0
1;6282000;0.0;0.0;6300000.0;60;187000.0;0;0.0;0;6282000.0;0;0;1
1;36575000;0.0;0.0;64199000.0;71;1297000.0;0;0.0;0;36575000.0;0;0;1
2;63848000;0.0;0.0;37250000.0;48;1038500.0;0;0.0;0;0.0;0;0;1
1;4826000;0.0;0.0;5500000.0;48;183000.0;0;0.0;0;4826000.0;0;0;1
3;22477000;0.0;0.0;8022666.66666666;40;304000.0;0;0.0;0;22477000.0;1;0;0
1;7012000;0.0;0.0;7000000.0;24;382000.0;0;0.0;0;7012000.0;1;0;0
1;6055000;0.0;0.0;7100000.0;36;282000.0;0;0.0;0;6055000.0;0;0;1
1;5667000;0.0;0.0;8004000.0;72;323000.0;0;0.0;0;5667000.0;0;0;0
1;43352000;0.0;0.0;82990000.0;70;2123000.0;0;0.0;0;43352000.0;1;0;0
1;4515000;0.0;0.0;4630000.0;40;115000.0;0;0.0;0;4515000.0;0;0;1
1;4834000;4834000.0;0.0;2254000.0;1;4834000.0;0;0.0;0;4834000.0;0;0;1
2;12072000;0.0;0.0;8013000.0;35;258000.0;0;0.0;0;12072000.0;0;0;1
1;15285000;15285000.0;0.0;0.0;3;15285000.0;0;0.0;0;0.0;0;0;0
1;5366000;5366000.0;0.0;5366000.0;1;5366000.0;0;0.0;0;5366000.0;0;0;0
2;10462000;0.0;0.0;5710000.0;66;158500.0;0;0.0;0;10462000.0;1;0;0
1;29732000;0.0;0.0;30025000.0;120;452000.0;0;0.0;0;29732000.0;1;0;0
2;12152000;0.0;0.0;6400000.0;42;267500.0;0;0.0;0;12152000.0;1;0;0
2;160973992;12976000.0;0.0;62192500.0;154;5162000.0;0;0.0;0;6617000.0;0;0;0
2;45734000;0.0;0.0;34404500.0;102;441500.0;0;0.0;0;45734000.0;1;0;0
2;80500000;80500000.0;0.0;40663000.0;65;888000.0;0;0.0;0;80500000.0;0;0;0
1;8816000;0.0;0.0;2938000.0;72;197000.0;0;0.0;0;0.0;1;0;0
1;10360000;0.0;20000000.0;0.0;3;185000.0;0;0.0;0;0.0;1;0;0
1;8790000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
1;28810000;28810000.0;0.0;10026000.0;6;28810000.0;0;0.0;0;28810000.0;0;0;1
1;5899000;0.0;0.0;8087000.0;58;186000.0;0;0.0;0;5899000.0;1;0;0
1;9915000;0.0;0.0;10100000.0;66;283000.0;0;0.0;0;9915000.0;1;0;0
2;14161000;0.0;0.0;7377500.0;90;210000.0;0;0.0;0;14161000.0;0;0;0
7;185420000;0.0;8542857.14285714;20314285.714285698;48;1131428.57142857;0;0.0;0;131581000.0;0;0;1
2;19738000;0.0;0.0;13464000.0;60;160000.0;0;0.0;0;19738000.0;0;0;1
1;6463000;0.0;0.0;5677000.0;32;363000.0;0;0.0;0;6463000.0;0;0;1
1;24254000;0.0;0.0;0.0;29;181000.0;0;0.0;0;0.0;1;0;0
2;17767000;582000.0;5170000.0;16900000.0;108;439500.0;0;0.0;0;12733000.0;0;0;0
3;190467000;0.0;3500000.0;63019333.3333333;206;966666.666666666;0;0.0;0;0.0;0;0;1
1;6928000;0.0;0.0;12061000.0;120;168000.0;0;0.0;0;6928000.0;0;0;1
2;43134000;0.0;0.0;22056500.0;60;564500.0;0;0.0;0;43134000.0;0;0;0
1;5836000;0.0;0.0;10000000.0;60;239000.0;0;0.0;0;0.0;0;0;1
2;31043000;1279000.0;0.0;15615000.0;133;234500.0;0;0.0;0;5954000.0;0;0;0
1;6983000;0.0;12500000.0;0.0;3;590000.0;0;0.0;0;0.0;1;0;0
1;5080000;0.0;0.0;5174000.0;60;150000.0;0;0.0;0;5080000.0;0;0;0
1;65946000;0.0;0.0;67000000.0;120;851000.0;0;0.0;0;0.0;1;0;0
1;12115000;0.0;0.0;15947000.0;128;273000.0;0;0.0;0;0.0;0;0;0
2;18747000;0.0;0.0;10776500.0;41;468000.0;0;0.0;0;14160000.0;1;0;0
1;47301000;0.0;0.0;48953000.0;84;24000.0;0;0.0;0;0.0;1;0;0
1;5903000;0.0;0.0;6500000.0;48;216000.0;0;0.0;0;5903000.0;0;0;1
1;5361000;0.0;0.0;5608000.0;36;312000.0;0;0.0;0;0.0;1;0;0
1;12939000;0.0;0.0;26000000.0;183;328000.0;0;0.0;0;0.0;1;0;0
1;10246000;0.0;0.0;25000000.0;58;300000.0;0;0.0;0;10246000.0;1;0;0
1;4866000;0.0;0.0;4886000.0;120;83000.0;0;0.0;0;4866000.0;0;0;0
2;23328000;0.0;0.0;11954000.0;58;327500.0;0;0.0;0;8000000.0;1;0;0
2;57432000;0.0;16500000.0;97600000.0;0;728500.0;0;0.0;0;50000000.0;1;0;0
1;44835000;0.0;0.0;45456000.0;120;616000.0;0;0.0;0;44835000.0;1;0;0
2;11218000;11218000.0;2050000.0;0.0;3;5609000.0;0;0.0;0;0.0;0;0;0
1;26786000;0.0;0.0;27000000.0;72;761000.0;0;0.0;0;26786000.0;0;0;0
1;9836000;0.0;0.0;33843000.0;60;929000.0;0;0.0;0;9836000.0;1;0;0
1;18893000;18893000.0;0.0;15000000.0;1;16893000.0;0;0.0;0;18893000.0;0;0;0
2;12013000;0.0;5000000.0;7500000.0;60;259500.0;0;0.0;0;7270000.0;1;0;0
4;77448000;0.0;0.0;21500000.0;60;435500.0;0;0.0;0;77448000.0;1;0;0
1;94070000;0.0;0.0;100000000.0;84;1661000.0;0;0.0;0;94070000.0;0;0;1
1;22485000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;8912000;23000.0;0.0;13592000.0;54;203000.0;0;0.0;0;0.0;0;0;0
1;4711000;0.0;0.0;4800000.0;60;133000.0;0;0.0;0;4711000.0;0;0;1
1;11153000;0.0;0.0;11125000.0;69;294000.0;0;0.0;0;11153000.0;0;0;0
1;15336000;0.0;0.0;20055000.0;36;665000.0;0;0.0;0;15336000.0;1;0;0
3;156767000;0.0;0.0;61012333.3333333;164;561333.333333333;0;0.0;0;16545000.0;1;0;0
4;106671000;0.0;5400000.0;34198333.3333333;149;394250.0;0;0.0;0;41082000.0;1;0;0
1;5367000;0.0;0.0;5996000.0;60;189000.0;0;0.0;0;5367000.0;1;0;0
1;21118000;0.0;0.0;80000000.0;37;3074000.0;0;0.0;0;0.0;1;0;0
1;5813000;0.0;0.0;5813000.0;40;145000.0;0;0.0;0;5813000.0;1;0;0
1;9846000;0.0;0.0;10000000.0;0;0.0;0;0.0;0;9846000.0;0;0;1
3;28459000;0.0;0.0;11208000.0;70;202333.333333333;0;0.0;0;12516000.0;1;0;0
2;26656000;0.0;0.0;16584500.0;60;361500.0;0;0.0;0;19137000.0;1;0;0
2;48711000;1533000.0;6204000.0;50000000.0;72;1562500.0;0;0.0;0;42999000.0;0;0;0
1;30088000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;11900000;11900000.0;0.0;11900000.0;1;11900000.0;0;0.0;0;11900000.0;0;0;0
4;173233000;0.0;0.0;50665750.0;153;396750.0;0;0.0;0;89419000.0;0;0;0
2;28445000;24072000.0;0.0;10186500.0;24;11347500.0;0;0.0;0;28445000.0;0;0;0
1;10222000;0.0;0.0;22902000.0;86;267000.0;0;0.0;0;0.0;0;0;1
1;4768000;0.0;0.0;5200000.0;60;149000.0;0;0.0;0;4768000.0;0;0;0
2;19566000;0.0;0.0;12442000.0;53;327000.0;0;0.0;0;19566000.0;1;0;0
1;11191000;0.0;0.0;11000000.0;48;298000.0;0;0.0;0;11191000.0;1;0;0
1;9554000;0.0;0.0;11311000.0;60;321000.0;0;0.0;0;0.0;0;0;1
1;5105000;0.0;0.0;5878000.0;0;0.0;0;0.0;0;5105000.0;1;0;0
1;19252000;0.0;0.0;19252000.0;96;350000.0;0;0.0;0;19252000.0;0;0;1
3;79293000;12802000.0;0.0;39096666.666666605;88;777333.333333333;0;0.0;0;26601000.0;0;0;1
1;14630000;14630000.0;0.0;9928000.0;1;14630000.0;0;0.0;0;14630000.0;0;0;1
6;252366000;0.0;3750000.0;40847500.0;73;1162000.0;0;0.0;0;229912000.0;0;0;0
3;22420000;0.0;8568000.0;9000000.0;48;588000.0;0;0.0;0;8276000.0;1;0;0
1;42386000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;14835000;4299000.0;0.0;14562000.0;120;226000.0;0;0.0;0;14835000.0;0;0;0
1;7248000;0.0;8285000.0;0.0;3;24000.0;0;0.0;0;0.0;0;0;1
2;26353000;0.0;0.0;23350000.0;66;512500.0;0;0.0;0;26353000.0;0;0;1
1;5384000;0.0;0.0;5500000.0;55;187000.0;0;0.0;0;5384000.0;0;0;0
1;7119000;0.0;0.0;7000000.0;55;216000.0;0;0.0;0;7119000.0;1;0;0
1;5805000;0.0;6600000.0;0.0;3;989000.0;0;0.0;0;0.0;0;0;0
1;10239000;2234000.0;0.0;10000000.0;60;296000.0;0;0.0;0;10239000.0;0;0;1
1;10177000;0.0;0.0;10000000.0;60;312000.0;0;0.0;0;10177000.0;0;0;1
2;40331000;4263000.0;0.0;20293500.0;90;320000.0;0;0.0;0;40331000.0;0;0;1
2;77905000;0.0;0.0;44515500.0;60;627000.0;0;0.0;0;9090000.0;1;0;0
1;37940000;0.0;0.0;40000000.0;84;766000.0;0;0.0;0;0.0;0;0;1
1;5493000;0.0;0.0;6731000.0;12;729000.0;0;0.0;0;0.0;0;0;1
1;10002000;0.0;0.0;0.0;13;335000.0;0;0.0;0;0.0;0;0;1
1;46587000;0.0;0.0;47000000.0;60;0.0;0;0.0;0;46587000.0;0;0;1
1;5668000;0.0;0.0;5800000.0;0;316000.0;0;0.0;0;5668000.0;1;0;0
2;34169000;0.0;3300000.0;14800000.0;0;172000.0;0;0.0;0;28765000.0;0;0;1
5;81829000;0.0;3160000.0;14059000.0;68;420200.0;0;0.0;0;68702000.0;0;0;0
2;21884000;17850000.0;1500000.0;8630500.0;1;11250000.0;0;0.0;0;17261000.0;0;0;1
2;70125000;0.0;8650000.0;38250000.0;60;1401500.0;0;0.0;0;59220000.0;0;0;1
1;6914000;0.0;0.0;8498000.0;108;91000.0;0;0.0;0;0.0;1;0;0
2;13958000;0.0;2625000.0;4446000.0;72;602000.0;0;0.0;0;8856000.0;0;0;0
2;9932000;0.0;0.0;5474500.0;21;427500.0;0;0.0;0;0.0;0;0;1
3;47029000;40809000.0;0.0;8067000.0;88;13623333.3333333;0;0.0;0;47029000.0;0;0;1
1;42334000;0.0;0.0;41980000.0;180;456000.0;0;0.0;0;0.0;1;0;0
1;7323000;0.0;0.0;7400000.0;60;187000.0;0;0.0;0;7323000.0;0;0;1
2;9685000;11562000.0;1105000.0;2396500.0;1;4842500.0;0;0.0;0;4793000.0;0;0;1
1;10300000;0.0;0.0;10300000.0;18;814000.0;0;0.0;0;0.0;0;0;0
3;31009000;57806000.0;0.0;10336333.3333333;1;19268666.6666666;0;0.0;0;31009000.0;0;0;0
2;16014000;9013000.0;0.0;3500500.0;1;3500500.0;0;0.0;0;16014000.0;0;0;0
1;8159000;10377000.0;0.0;10000000.0;48;10377000.0;0;0.0;0;8159000.0;0;0;0
4;45178000;0.0;4074750.0;9561000.0;90;301250.0;0;0.0;0;31904000.0;1;0;0
3;51882000;0.0;0.0;17543666.666666597;120;339333.333333333;0;0.0;0;27896000.0;0;0;0
1;5818000;3121000.0;5818000.0;0.0;3;3121000.0;0;0.0;0;0.0;0;0;1
1;5617000;0.0;5390000.0;0.0;3;0.0;0;0.0;0;0.0;1;0;0
1;14997000;0.0;0.0;22183000.0;36;743000.0;0;0.0;0;14997000.0;1;0;0
1;5459000;0.0;0.0;0.0;30;320000.0;0;0.0;0;0.0;0;0;0
5;87778000;0.0;0.0;19561600.0;93;423600.0;0;0.0;0;20311000.0;0;0;1
3;109731000;0.0;3566666.66666666;37266666.666666605;55;2205000.0;0;0.0;0;83792000.0;0;0;1
1;36701000;36701000.0;0.0;42000.0;1;36701000.0;0;0.0;0;36701000.0;0;0;0
1;33713000;0.0;0.0;35000000.0;60;994000.0;0;0.0;0;33713000.0;0;0;1
2;10270000;0.0;0.0;6007000.0;28;231500.0;0;0.0;0;5006000.0;1;0;0
2;34154000;0.0;0.0;21100000.0;60;507000.0;1;0.0;0;34154000.0;1;0;0
2;17103000;0.0;0.0;8865500.0;66;229500.0;0;0.0;0;17103000.0;1;0;0
2;29646000;0.0;0.0;25500000.0;97;414500.0;0;0.0;0;5393000.0;0;0;1
5;253511000;26554000.0;3600000.0;54768000.0;104;1277000.0;0;0.0;0;173993000.0;0;0;1
5;173830000;0.0;7856500.0;90333333.3333333;118;1154400.0;0;0.0;0;22787000.0;1;0;0
3;61397000;0.0;1733333.33333333;22766666.6666666;60;308000.0;0;0.0;0;11721000.0;0;0;1
1;59725000;226550000.0;0.0;72549000.0;1;59725000.0;0;0.0;0;59725000.0;0;0;0
1;19343000;3155000.0;0.0;20000000.0;76;525000.0;0;0.0;0;19343000.0;0;0;0
1;46736000;0.0;0.0;47400000.0;120;803000.0;0;0.0;0;0.0;0;0;0
2;86275000;0.0;2950000.0;41500000.0;120;750000.0;0;0.0;0;80564000.0;0;0;1
1;31624000;0.0;0.0;33768000.0;58;815000.0;0;0.0;0;31624000.0;1;0;0
1;5116000;0.0;0.0;6178000.0;28;287000.0;0;0.0;0;0.0;1;0;0
1;5547000;0.0;0.0;6043000.0;154;198000.0;0;0.0;0;5547000.0;0;0;1
2;80146000;0.0;0.0;41995000.0;69;1407000.0;0;0.0;0;59726000.0;1;0;0
1;5900000;5900000.0;0.0;4249000.0;1;5900000.0;0;0.0;0;5900000.0;0;0;0
2;98919000;27607000.0;2800000.0;27750000.0;144;505500.0;0;0.0;0;89017000.0;0;0;1
1;49716000;0.0;0.0;53000000.0;84;953000.0;0;0.0;0;49716000.0;0;0;0
1;11565000;0.0;0.0;13252000.0;48;644000.0;0;0.0;0;11565000.0;1;0;0
1;14679000;0.0;0.0;15000000.0;36;537000.0;0;0.0;0;14679000.0;0;0;0
1;7130000;0.0;0.0;9100000.0;60;261000.0;0;0.0;0;7130000.0;0;0;1
3;103208000;0.0;0.0;34020000.0;115;545333.333333333;0;0.0;0;91458000.0;0;0;1
1;6549000;550000.0;0.0;7185000.0;79;154000.0;0;0.0;0;6549000.0;0;0;0
1;7029000;11136000.0;0.0;5300000.0;10;7029000.0;0;0.0;0;7029000.0;0;0;0
1;5946000;5946000.0;0.0;0.0;3;5946000.0;0;0.0;0;0.0;0;0;0
4;65320000;0.0;3975000.0;12545750.0;84;3085250.0;0;0.0;0;51258000.0;1;0;0
1;19935000;0.0;0.0;23300000.0;60;683000.0;0;0.0;0;19935000.0;0;0;1
1;13963000;0.0;0.0;17230000.0;36;701000.0;0;0.0;0;13963000.0;0;0;1
2;27453000;801000.0;0.0;15500000.0;102;313500.0;0;0.0;0;27453000.0;0;0;0
1;17586000;0.0;0.0;17677000.0;142;124000.0;0;0.0;0;0.0;0;0;0
1;5177000;0.0;4600000.0;0.0;3;0.0;0;0.0;0;0.0;0;0;0
1;5411000;0.0;0.0;6569000.0;36;373000.0;0;0.0;0;0.0;0;0;1
2;19674000;11358000.0;0.0;14490000.0;90;5774500.0;0;0.0;0;11358000.0;0;0;0
1;10012000;8386000.0;0.0;12730000.0;60;211000.0;0;0.0;0;10012000.0;0;0;0
1;68342000;0.0;0.0;70000000.0;108;1152000.0;0;0.0;0;68342000.0;0;0;1
1;30711000;0.0;0.0;34356000.0;120;366000.0;0;0.0;0;0.0;1;0;0
2;45512000;0.0;0.0;23298500.0;78;538000.0;0;0.0;0;45512000.0;1;0;0
2;26486000;0.0;0.0;13828500.0;54;351000.0;0;0.0;0;26486000.0;1;0;0
1;29846000;0.0;0.0;30700000.0;96;553000.0;0;0.0;0;29846000.0;0;0;1
1;9329000;0.0;0.0;9500000.0;60;282000.0;0;0.0;0;9329000.0;0;0;1
1;10088000;0.0;0.0;10027000.0;96;215000.0;0;0.0;0;10088000.0;0;0;1
1;6100000;0.0;0.0;6100000.0;24;309000.0;0;0.0;0;6100000.0;1;0;0
4;85138000;1541000.0;5800000.0;27743666.6666666;69;387250.0;0;0.0;0;79482000.0;0;0;0
1;9886000;0.0;0.0;10000000.0;59;308000.0;0;0.0;0;9886000.0;0;0;1
3;25930000;15374000.0;0.0;14474666.6666666;56;321666.666666666;0;0.0;0;21051000.0;0;0;0
2;53107000;0.0;0.0;29772000.0;54;973000.0;0;0.0;0;37695000.0;1;0;0
4;25856000;15488000.0;0.0;6722000.0;12;3429500.0;0;0.0;0;10368000.0;0;0;0
2;39460000;0.0;0.0;25816000.0;42;374000.0;0;0.0;0;5035000.0;0;0;1
1;5367000;0.0;0.0;6000000.0;24;302000.0;0;0.0;0;0.0;1;0;0
1;14473000;0.0;0.0;15000000.0;30;727000.0;0;0.0;0;14473000.0;0;0;1
1;7102000;0.0;0.0;7000000.0;72;184000.0;0;0.0;0;7102000.0;0;0;1
1;56000000;0.0;0.0;56000000.0;96;928000.0;0;0.0;0;56000000.0;0;0;1
1;5109000;0.0;0.0;5000000.0;84;123000.0;0;0.0;0;5109000.0;0;0;1
4;81321000;58562000.0;0.0;21139250.0;55;770750.0;0;0.0;0;25344000.0;0;0;0
3;39401000;0.0;0.0;14811000.0;62;385666.666666666;0;0.0;0;39401000.0;1;0;0
1;9003000;0.0;10020000.0;0.0;3;0.0;0;0.0;0;0.0;1;0;0
1;44507000;0.0;0.0;43914000.0;360;255000.0;0;0.0;0;0.0;0;0;0
2;27999000;0.0;0.0;19675000.0;52;291000.0;0;0.0;0;27999000.0;0;0;1
1;12115000;0.0;0.0;15947000.0;128;273000.0;0;0.0;0;0.0;0;0;0
2;128317000;12000.0;0.0;89519000.0;78;3102500.0;0;0.0;0;88758000.0;1;0;0
5;95429000;0.0;0.0;20136400.0;64;551600.0;0;0.0;0;95429000.0;1;0;0
1;28499000;0.0;0.0;29890000.0;84;619000.0;0;0.0;0;28499000.0;1;0;0
2;43240000;0.0;4625000.0;20000000.0;60;667500.0;0;0.0;0;37551000.0;1;0;0
1;4716000;0.0;0.0;4716000.0;36;255000.0;0;0.0;0;0.0;0;0;1
1;11854000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;29141000;0.0;0.0;0.0;12;488000.0;0;0.0;0;0.0;1;0;0
1;37080000;0.0;0.0;40000000.0;84;476000.0;0;0.0;0;37080000.0;1;0;0
2;13401000;0.0;0.0;4500000.0;13;1896000.0;0;0.0;0;6728000.0;1;0;0
1;5798000;0.0;0.0;7388000.0;52;160000.0;0;0.0;0;5798000.0;0;0;0
1;9509000;0.0;0.0;10000000.0;36;390000.0;0;0.0;0;9509000.0;0;0;0
3;54032000;684000.0;0.0;22788000.0;66;2279666.66666666;0;0.0;0;48682000.0;0;0;0
2;32967000;972000.0;0.0;18144500.0;80;395000.0;0;0.0;0;32967000.0;0;0;1
1;13818000;0.0;0.0;17500000.0;66;413000.0;0;0.0;0;13818000.0;0;0;0
1;14552000;0.0;0.0;27000000.0;185;336000.0;0;0.0;0;0.0;0;0;1
1;39721000;0.0;0.0;40000000.0;36;1698000.0;0;0.0;0;39721000.0;1;0;0
1;19620000;0.0;0.0;20300000.0;18;1489000.0;0;0.0;0;0.0;0;0;1
1;14835000;4299000.0;0.0;14562000.0;120;226000.0;0;0.0;0;14835000.0;0;0;0
1;4780000;0.0;0.0;5471000.0;24;277000.0;0;0.0;0;4780000.0;1;0;0
2;49363000;0.0;0.0;25127500.0;60;771000.0;0;0.0;0;49363000.0;1;0;0
1;18773000;0.0;0.0;24300000.0;48;0.0;0;0.0;0;18773000.0;0;0;1
1;9525000;9525000.0;0.0;10200000.0;48;350000.0;0;0.0;0;9525000.0;0;0;0
1;42434000;0.0;0.0;48660000.0;120;770000.0;0;0.0;0;0.0;0;0;1
1;5947000;7121000.0;0.0;10600000.0;17;441000.0;0;0.0;0;5947000.0;0;0;0
1;23917000;0.0;0.0;26571000.0;60;612000.0;0;0.0;0;0.0;1;0;0
2;27413000;0.0;0.0;25744000.0;70;827000.0;0;0.0;0;0.0;0;0;1
1;23573000;0.0;0.0;38680000.0;178;216000.0;0;0.0;0;0.0;0;0;1
1;20906000;0.0;0.0;24528000.0;73;497000.0;0;0.0;0;20906000.0;0;0;1
1;7067000;0.0;8750000.0;0.0;3;791000.0;0;0.0;0;0.0;0;0;1
3;22023000;0.0;0.0;9083333.33333333;60;216666.666666666;0;0.0;0;22023000.0;0;0;1
1;111457000;0.0;0.0;111400000.0;60;2874000.0;0;0.0;0;111457000.0;0;0;0
1;5618000;0.0;0.0;0.0;24;0.0;0;0.0;0;0.0;0;0;1
1;7933000;0.0;0.0;8000000.0;47;257000.0;0;0.0;0;7933000.0;0;0;0
3;19868000;0.0;5000000.0;9250000.0;24;610333.333333333;0;0.0;0;0.0;0;0;0
1;26116000;0.0;0.0;27200000.0;84;642000.0;0;0.0;0;26116000.0;0;0;0
1;11512000;0.0;0.0;12000000.0;137;271000.0;0;0.0;0;0.0;0;0;0
1;13201000;0.0;0.0;13322000.0;60;373000.0;0;0.0;0;13201000.0;1;0;0
1;17814000;0.0;0.0;22000000.0;144;445000.0;0;0.0;0;17814000.0;0;0;1
1;9040000;0.0;0.0;8500000.0;60;263000.0;0;0.0;0;9040000.0;0;0;0
4;58494000;0.0;5920000.0;21259000.0;54;443000.0;0;0.0;0;44075000.0;1;0;0
1;21760000;0.0;21800000.0;0.0;3;1227000.0;0;0.0;0;0.0;1;0;0
4;138558000;0.0;0.0;46570250.0;84;890250.0;0;0.0;0;138558000.0;0;0;1
10;158188000;0.0;1120000.0;16626400.0;84;378200.0;0;0.0;0;42708000.0;0;0;0
1;10830000;0.0;0.0;11000000.0;60;337000.0;0;0.0;0;10830000.0;0;0;1
1;11554000;0.0;0.0;12200000.0;60;312000.0;0;0.0;0;11554000.0;0;0;1
3;23312000;1735000.0;2100000.0;6588333.33333333;58;314666.666666666;0;0.0;0;17046000.0;0;0;1
3;55390000;0.0;0.0;18645333.333333302;64;538666.666666666;0;0.0;0;55390000.0;0;0;1
7;179078000;0.0;13500000.0;60974800.0;130;1700857.14285714;0;0.0;0;122551000.0;1;0;0
1;27536000;0.0;0.0;27720000.0;72;708000.0;0;0.0;0;0.0;0;0;1
1;14733000;0.0;0.0;30543000.0;120;196000.0;0;0.0;0;0.0;1;0;0
1;6000000;0.0;0.0;6000000.0;60;254000.0;0;0.0;0;6000000.0;1;0;0
1;16750000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;43504000;43504000.0;0.0;44500000.0;1;21752000.0;0;0.0;0;43504000.0;0;0;0
6;302722000;0.0;0.0;56701166.666666605;117;986333.333333333;0;0.0;0;154838000.0;0;0;1
1;6572000;0.0;0.0;8302000.0;24;345000.0;0;0.0;0;6572000.0;0;0;0
4;36264000;0.0;6070750.0;4082250.0;18;345250.0;0;0.0;0;13826000.0;0;0;1
1;50501000;0.0;0.0;48628000.0;144;911000.0;0;0.0;0;50501000.0;0;0;0
1;10719000;0.0;0.0;11176000.0;47;240000.0;0;0.0;0;10719000.0;0;0;0
1;8392000;0.0;0.0;9000000.0;48;299000.0;0;0.0;0;8392000.0;0;0;1
1;203654000;0.0;0.0;207008000.0;240;1963000.0;0;0.0;0;0.0;0;0;1
1;9687000;16933000.0;0.0;10029000.0;48;400000.0;0;0.0;0;0.0;0;0;0
1;26655000;0.0;0.0;26221000.0;78;510000.0;0;0.0;0;0.0;0;0;0
1;11858000;0.0;0.0;12000000.0;56;341000.0;0;0.0;0;11858000.0;1;0;0
1;67396000;67396000.0;0.0;65000000.0;101;0.0;0;0.0;0;0.0;0;0;0
1;6139000;0.0;0.0;8231000.0;48;270000.0;0;0.0;0;0.0;1;0;0
1;22773000;0.0;0.0;23000000.0;120;576000.0;0;0.0;0;0.0;0;0;0
1;6547000;0.0;0.0;6800000.0;38;282000.0;0;0.0;0;6547000.0;1;0;0
1;7596000;0.0;0.0;8800000.0;96;263000.0;0;0.0;0;7596000.0;1;0;0
1;10973000;0.0;0.0;12642000.0;60;338000.0;0;0.0;0;10973000.0;1;0;0
1;6652000;0.0;0.0;10500000.0;48;270000.0;0;0.0;0;0.0;0;0;1
4;42325000;0.0;3725000.0;6900000.0;84;391000.0;0;0.0;0;25622000.0;0;0;1
1;9394000;0.0;0.0;10000000.0;60;272000.0;0;0.0;0;9394000.0;1;0;0
1;11590000;1371000.0;0.0;11648000.0;48;704000.0;0;0.0;0;0.0;0;0;0
1;5089000;0.0;0.0;8210000.0;24;342000.0;0;0.0;0;5089000.0;0;0;0
2;74466000;1042000.0;0.0;41800000.0;78;853000.0;0;0.0;0;74466000.0;0;0;1
2;12217000;3199000.0;0.0;5167500.0;19;508000.0;0;0.0;0;7359000.0;0;0;1
2;20847000;0.0;10204000.0;10500000.0;48;474000.0;0;0.0;0;10643000.0;0;0;0
1;5423000;9690000.0;0.0;5423000.0;1;9690000.0;0;0.0;0;5423000.0;0;0;1
1;4698000;14997000.0;0.0;5341000.0;50;471000.0;0;0.0;0;4698000.0;0;0;0
3;42989000;42989000.0;0.0;2331000.0;0;14329666.6666666;0;0.0;0;16719000.0;0;0;0
1;39582000;0.0;0.0;45000000.0;84;812000.0;0;0.0;0;39582000.0;1;0;0
1;8378000;811000.0;0.0;8811000.0;37;341000.0;0;0.0;0;0.0;0;0;0
1;8503000;0.0;9300000.0;0.0;3;1042000.0;0;0.0;0;0.0;0;0;1
1;22156000;0.0;0.0;23640000.0;60;737000.0;0;0.0;0;22156000.0;0;0;0
1;61865000;61865000.0;0.0;54769000.0;212;61865000.0;0;0.0;0;61865000.0;0;0;0
1;5000000;0.0;0.0;5000000.0;24;481000.0;0;0.0;0;0.0;0;0;0
1;27821000;0.0;0.0;28000000.0;72;733000.0;0;0.0;0;0.0;0;0;1
2;102354000;0.0;0.0;50000000.0;144;669500.0;0;0.0;0;15093000.0;1;0;0
1;7310000;7310000.0;0.0;7310000.0;1;7310000.0;0;0.0;0;7310000.0;0;0;0
3;20684000;2480000.0;1766666.66666666;5600000.0;1;7688333.33333333;0;0.0;0;15207000.0;0;0;1
1;18788000;0.0;0.0;22200000.0;72;487000.0;0;0.0;0;18788000.0;1;0;0
3;21950000;41863000.0;0.0;7881666.66666666;37;4665000.0;0;0.0;0;21950000.0;0;0;1
